ship_imo
9396488
9400837
9867554
9447976
9335094
9225524
9299680
9270749
9291121
9283291
9300611
9470909
9344033
9323352
9610781
9384459
9953523
9334569
9272929
9664770
9487500
9324631
9467859
9301902
9258480
9301392
9241255
9314882
9292204
9747338
9519004
9228069
9288734
9471642
9376816
9576313
9274434
9351440
9290309
9604665
9645035
9239654
9340881
9621560
9327384
9577082
9277773
9260823
9478858
9213791
9293002
9242120
9645023
9599602
9258478
9490777
9313474
9438028
9283796
9321976
9429015
9455856
9313761
9895915
9461350
9325051
9247065
9587312
9271585
9588500
9291092
9282508
9421958
9211896
9437684
9955997
9305867
9419448
9292981
9328170
9301421
9285720
9750672
9649172
9245720
9299733
9237785
9497402
9340128
9411991
9635626
9257022
9587570
9259159
9563421
9206205
9251810
9197909
9343302
9248899
9284582
9302126
9640542
9638927
9426051
9430179
9544281
9282481
9491173
9284130
9895214
9699892
9503782
9230505
9289518
9435337
9590486
9595204
9259991
9866392
9253894
9233765
9321706
9564671
9276561
9133587
9274226
9367669
9218791
9163491
9897705
9282522
9482471
9645047
9834296
9655444
9388003
9893228
9603300
9224879
9593488
9577824
9776755
9610793
9373008
9316995
9247780
9396775
9299874
9250218
9248796
9603063
9247388
9273650
9292838
9391385
9471630
9563536
9511521
9112351
9291432
9804241
9416513
9843560
9294123
9231573
9232931
9367671
9335068
9593828
9750658
9314105
9616955
9332640
9247390
9523483
9290646
9577111
9365386
9849825
9081291
9299903
9317949
9315800
9913963
9487706
9826897
9622916
9228112
9114622
9353149
9281827
9316127
9481714
9288370
9384095
9221607
9853008
9299616
9004310
9337391
9592305
9316218
9310290
9307982
9308443
9736896
9724623
9712216
9341378
9629926
9600621
9292967
9330678
9646675
9304227
9258882
9401362
9338929
9257137
9587207
9411331
9188623
9252498
9231183
9613056
9850692
9380051
9538153
9384069
9296626
9858802
9387255
9240407
9290359
9327413
9601223
9904194
9171175
9314856
9237216
9261401
9490454
9354844
9473169
9810513
9342657
9247792
9229374
9546215
9358034
9216468
9609732
9589750
9412464
9955521
9378632
9511246
9956006
9310678
9382073
9820283
9268813
9593804
9298492
9286920
9591088
9313498
9233349
9194127
9185528
9555072
9321172
9574406
9253246
9236353
9279719
9584580
9563407
9593476
9596569
9746695
9344007
9332822
9396737
9737187
9214135
9296755
9456135
9673525
9213313
9255672
9315745
9610987
9640499
9358955
9587477
9888182
9621601
9253806
9467079
9070735
9512185
9717072
9629586
9368223
9214549
9394040
9175078
9523495
9783124
9274616
9598323
9849291
9232888
9433597
9303003
9289001
9379612
9252967
9566411
9628087
9842176
9341079
9493377
9288435
9645011
9307944
9342891
9251315
9219044
9336464
9135535
9231999
9408190
9386536
9311622
9389564
9682904
9622174
9277759
9323340
9308156
9596703
9473066
9318010
9723291
9528184
9268112
9337389
9174634
9591583
9823584
9194983
8656609
9272709
9229635
9312080
9537630
9043794
9187447
9509425
9289738
9230191
9632349
9630664
9356610
9218181
9183817
9394935
9296406
9492402
9511533
9393668
9251676
9282742
9224439
9843417
9873967
9952440
9626895
9357468
9236743
9304150
9304629
9180803
9260005
9629249
9305855
9278492
9346732
9228095
9498705
9288722
9233595
9254537
9280586
9228796
9235696
9905332
9275995
9264271
9607643
9417464
9379129
9768370
9384514
9471240
9252955
9593787
9255270
9476410
9233741
9327463
9161467
9296822
9628116
9640530
9302865
9442770
9473195
9183831
9356763
9268796
9231327
9530307
9379052
9250892
9263186
9426037
9410222
9218521
9826720
9396713
9605841
9477414
9354301
9100085
9317951
9774343
9263643
9490129
9259161
9234501
9750701
9607710
9233583
9278741
9306457
9779953
9259745
9230763
9299707
9209128
9604419
9458779
9237412
9264570
9189081
9724532
9247431
9314088
9621558
9286281
9893216
9353694
9411020
9640528
9253777
9464405
9259915
9511258
9322968
9236975
9281009
9431537
8649620
9308132
9255244
9151761
9422457
9420863
9801524
9277747
9404950
9187227
9292979
9345659
9591741
9315446
9269180
9427342
9347243
9286073
9327437
9720304
9928853
9273052
9410480
9738208
9750062
9276028
9312444
9378292
9267211
9693082
9322827
9104158
9354258
9277620
9316804
9299721
9225055
9244441
9336517
9496173
9300348
9466879
9236092
9712199
9253595
9277723
9641792
9228215
9288954
9328132
9327401
9250945
9800257
9333797
9278698
9281891
9436654
9750713
9301380
9410648
9977074
9724609
9804215
9314818
9281011
9428683
9484675
9132662
9522324
9748734
9553218
9300350
9275256
9718583
9365623
9219446
9696565
9750737
9421972
9412775
9889681
9296597
9578658
9380893
9952610
9271341
9292034
9422445
9291250
9288746
9435375
9231030
9333618
9328716
9286918
9469924
9288796
9252400
9834301
9834313
9835941
9332638
9829904
9741580
9323314
9223174
9152478
9336414
9788710
9299678
9251456
9163752
9286803
9250543
9327360
9339337
9777931
9253234
9799616
9405057
9337327
9641015
9401506
9683726
9498822
9380831
9343883
9753363
9901037
9308857
9380386
9292503
9877573
9842190
9476771
9750725
9176412
9236004
9347310
9289776
9592264
9063732
9326718
9265756
9385207
9549267
9286657
9955923
9290830
9263203
9163776
9380398
9289520
9282297
9228655
9712498
9191527
9144782
9412177
9251286
9476654
9349198
9348479
9427897
9321847
9332781
9491214
9216494
9331933
9314820
9174610
9343895
9198290
9701360
9456331
9296418
9809368
9323560
9292591
9215749
9412335
9577575
9838838
9216456
9773923
9132935
9319870
9168506
9282510
7912044
9380673
9266475
9745251
9260055
9232929
9586930
9231212
9527233
9290608
9953511
9388792
9196802
9328663
9610808
9402732
9134189
9599341
9838072
9772345
9500039
9237228
9392781
9313486
9214537
9621077
9255000
9436006
9895927
9673202
9297357
9411135
9750749
9262637
9283801
9477426
9374868
9125566
9421960
9246798
9389863
9220938
9838060
9255268
9235713
9290828
9456460
9406001
9360415
9288332
9435363
9353096
9388766
9308833
9419369
9514339
9252448
9231767
9360441
9324605
9402469
9290921
9105140
9727596
9483188
9288863
9248813
9254240
9778313
9215933
9671814
9262924
9309980
9599353
9274525
9286059
9539810
9702601
9806627
9288710
9397535
9340879
9221229
9740471
9412036
9297371
9615183
9453262
9279783
9893204
9700665
9555151
9318553
9903126
9235701
9230969
9607289
9288693
9618630
9428499
9284893
9345441
9693458
9264283
9314894
9576272
9468815
9218337
9241695
9292278
9698599
9351763
9222730
9276585
9622796
9640580
9290373
9513139
9287132
9815305
9638953
9493688
9279379
9252436
9396660
9432476
9343106
9693068
9977062
9349942
9566435
9182162
9453391
9877585
9849887
9768526
9381756
9637492
9302683
9276030
9242211
9792187
9583160
9819882
9414292
9131357
9323364
9829899
9493779
9410179
9236248
9292060
9412359
9322102
9421324
9194012
9477244
9319686
9413561
9915894
9405423
9346744
9600607
9132868
9247883
9953432
9193692
9347308
9798363
9524451
9408205
9529126
9435349
9364588
8908844
9395329
9439539
9587831
9360130
9354636
9184304
9776767
9512563
9337406
9295347
9225512
9111371
9217228
9233777
9549281
9224984
9504308
9241827
9299147
9579444
9208069
9205940
9187708
9798375
9236640
9378618
9422639
9290361
9356751
9274800
9955909
9189093
9527142
9577123
9345623
9630028
9314868
9384447
9323596
9085900
9299862
9337016
9637961
9884150
9318539
9749154
9224740
9070711
9600657
9175157
9537472
9689160
9381768
9315654
9287974
9256872
9961386
9645982
9215098
9779941
9963982
9723148
9168752
9217216
9165695
9320714
9352195
9853400
9212694
9298258
9726243
9282041
9329667
9454125
9268083
9346457
9609744
9326524
9314208
9261657
8204731
9261360
8662531
9697210
8655992
9293947
9297931
9228784
9477440
9436020
9332614
9222546
9301029
9395379
9187370
9214094
9473717
9413676
9271327
9423267
9227443
9611826
9823558
9411989
9244221
9284726
9265873
9585912
9338802
9524463
9220213
9288356
9247429
9145695
9222742
9500948
9593816
9291262
9960978
9981087
9281683
9821471
9401154
9478743
9321689
9953406
9591428
9470143
9282792
9301419
9304215
9168946
9823572
9185530
9389825
9254719
9261932
9512898
9296810
9357432
9261619
9439400
9474656
9955894
9304112
9934890
9590046
9087233
9260043
9332315
9376294
9252943
9397676
9494400
9591571
9655456
9953420
9511430
9282558
9440485
9464584
9617698
9417050
9254525
9214111
9354272
9382695
9594121
9688647
9391505
9838084
9413573
9251274
9436941
9208124
9235725
9074705
9294484
9305104
9867566
9410911
9284116
9702510
9363479
9187722
9448152
